Zosma106g00190	GO:0000015
Zosma106g00190	GO:0000015
Zosma121g00530	GO:0000015
Zosma121g00530	GO:0000015
Zosma42g01070	GO:0000015
Zosma42g01070	GO:0000015
Zosma7g01050	GO:0000015
Zosma7g01050	GO:0000015
Zosma8g01020	GO:0000015
Zosma8g01020	GO:0000015
Zosma228g00100	GO:0000042
Zosma216g00210	GO:0000045
Zosma10g00780	GO:0000049
Zosma122g00370	GO:0000049
Zosma22g00630	GO:0000049
Zosma288g00290	GO:0000049
Zosma288g00290	GO:0000049
Zosma48g00770	GO:0000049
Zosma54g00070	GO:0000049
Zosma123g00500	GO:0000062
Zosma261g00210	GO:0000062
Zosma277g00110	GO:0000062
Zosma32g00460	GO:0000062
Zosma48g00820	GO:0000062
Zosma74g01040	GO:0000062
Zosma387g00050	GO:0000077
Zosma446g00150	GO:0000077
Zosma139g00330	GO:0000079
Zosma241g00310	GO:0000079
Zosma321g00050	GO:0000079
Zosma613g00010	GO:0000079
Zosma75g00560	GO:0000079
Zosma6g00720	GO:0000103
Zosma6g00830	GO:0000103
Zosma86g00260	GO:0000103
Zosma101g00490	GO:0000105
Zosma172g00480	GO:0000105
Zosma294g00060	GO:0000105
Zosma32g00320	GO:0000105
Zosma56g01550	GO:0000105
Zosma56g01550	GO:0000105
Zosma5g01750	GO:0000105
Zosma202g00220	GO:0000124
Zosma135g00080	GO:0000139
Zosma155g00310	GO:0000139
Zosma197g00130	GO:0000139
Zosma397g00090	GO:0000139
Zosma44g00980	GO:0000139
Zosma82g00520	GO:0000139
Zosma88g00280	GO:0000139
Zosma111g00410	GO:0000145
Zosma11811g00010	GO:0000145
Zosma13515g00010	GO:0000145
Zosma146g00210	GO:0000145
Zosma150g00330	GO:0000145
Zosma15g01750	GO:0000145
Zosma15g01760	GO:0000145
Zosma168g00020	GO:0000145
Zosma169g00420	GO:0000145
Zosma174g00250	GO:0000145
Zosma176g00180	GO:0000145
Zosma196g00120	GO:0000145
Zosma198g00200	GO:0000145
Zosma19g00630	GO:0000145
Zosma221g00180	GO:0000145
Zosma224g00350	GO:0000145
Zosma22g00100	GO:0000145
Zosma22g01430	GO:0000145
Zosma243g00160	GO:0000145
Zosma265g00190	GO:0000145
Zosma27g01300	GO:0000145
Zosma302g00040	GO:0000145
Zosma34g01110	GO:0000145
Zosma356g00090	GO:0000145
Zosma356g00100	GO:0000145
Zosma3g00880	GO:0000145
Zosma3g01060	GO:0000145
Zosma3g01610	GO:0000145
Zosma52g00290	GO:0000145
Zosma552g00080	GO:0000145
Zosma597g00030	GO:0000145
Zosma80g00100	GO:0000145
Zosma81g00450	GO:0000145
Zosma89g00240	GO:0000145
Zosma8g01470	GO:0000145
Zosma91g00730	GO:0000145
Zosma98g00050	GO:0000145
Zosma104g00370	GO:0000148
Zosma134g00110	GO:0000148
Zosma16g00810	GO:0000148
Zosma202g00330	GO:0000148
Zosma277g00210	GO:0000148
Zosma277g00230	GO:0000148
Zosma277g00230	GO:0000148
Zosma294g00260	GO:0000148
Zosma376g00050	GO:0000148
Zosma430g00010	GO:0000148
Zosma504g00020	GO:0000148
Zosma617g00010	GO:0000148
Zosma68g00420	GO:0000148
Zosma70g00390	GO:0000148
Zosma76g01110	GO:0000148
Zosma82g00490	GO:0000148
Zosma88g00580	GO:0000148
Zosma8g00950	GO:0000148
Zosma114g00220	GO:0000151
Zosma128g00190	GO:0000151
Zosma146g00240	GO:0000151
Zosma146g00270	GO:0000151
Zosma161g00030	GO:0000151
Zosma166g00690	GO:0000151
Zosma16g00440	GO:0000151
Zosma170g00350	GO:0000151
Zosma203g00170	GO:0000151
Zosma20g01000	GO:0000151
Zosma228g00060	GO:0000151
Zosma230g00170	GO:0000151
Zosma24g01170	GO:0000151
Zosma251g00060	GO:0000151
Zosma279g00160	GO:0000151
Zosma283g00200	GO:0000151
Zosma287g00040	GO:0000151
Zosma287g00040	GO:0000151
Zosma298g00080	GO:0000151
Zosma313g00220	GO:0000151
Zosma338g00020	GO:0000151
Zosma345g00020	GO:0000151
Zosma373g00130	GO:0000151
Zosma37g00660	GO:0000151
Zosma40g00170	GO:0000151
Zosma45g00310	GO:0000151
Zosma46g00130	GO:0000151
Zosma48g00620	GO:0000151
Zosma54g01060	GO:0000151
Zosma56g01300	GO:0000151
Zosma58g00780	GO:0000151
Zosma5g02660	GO:0000151
Zosma60g00570	GO:0000151
Zosma70g00240	GO:0000151
Zosma82g00530	GO:0000151
Zosma88g00690	GO:0000151
Zosma89g00670	GO:0000151
Zosma98g00120	GO:0000151
Zosma99g00120	GO:0000151
Zosma9g00630	GO:0000151
Zosma207g00100	GO:0000154
Zosma26g00460	GO:0000154
Zosma41g00100	GO:0000154
Zosma185g00370	GO:0000155
Zosma216g00050	GO:0000155
Zosma225g00140	GO:0000155
Zosma24g01500	GO:0000155
Zosma66g00570	GO:0000155
Zosma79g00550	GO:0000155
Zosma80g00160	GO:0000155
Zosma107g00480	GO:0000156
Zosma132g00300	GO:0000156
Zosma136g00240	GO:0000156
Zosma143g00110	GO:0000156
Zosma143g00140	GO:0000156
Zosma162g00380	GO:0000156
Zosma173g00050	GO:0000156
Zosma185g00370	GO:0000156
Zosma19g00190	GO:0000156
Zosma202g00070	GO:0000156
Zosma225g00140	GO:0000156
Zosma24g01500	GO:0000156
Zosma25g00440	GO:0000156
Zosma261g00090	GO:0000156
Zosma27g01340	GO:0000156
Zosma28g00760	GO:0000156
Zosma294g00240	GO:0000156
Zosma34g00660	GO:0000156
Zosma397g00050	GO:0000156
Zosma4g02000	GO:0000156
Zosma4g02070	GO:0000156
Zosma52g01140	GO:0000156
Zosma5g01150	GO:0000156
Zosma66g00570	GO:0000156
Zosma80g00160	GO:0000156
Zosma87g00090	GO:0000156
Zosma9g00330	GO:0000156
Zosma126g00210	GO:0000159
Zosma159g00430	GO:0000159
Zosma178g00150	GO:0000159
Zosma1g01350	GO:0000159
Zosma206g00220	GO:0000159
Zosma206g00230	GO:0000159
Zosma208g00220	GO:0000159
Zosma4g01930	GO:0000159
Zosma72g00040	GO:0000159
Zosma107g00480	GO:0000160
Zosma132g00300	GO:0000160
Zosma136g00240	GO:0000160
Zosma143g00110	GO:0000160
Zosma143g00140	GO:0000160
Zosma162g00380	GO:0000160
Zosma164g00050	GO:0000160
Zosma173g00050	GO:0000160
Zosma185g00370	GO:0000160
Zosma19g00190	GO:0000160
Zosma202g00070	GO:0000160
Zosma221g00020	GO:0000160
Zosma225g00140	GO:0000160
Zosma24g01500	GO:0000160
Zosma25g00440	GO:0000160
Zosma261g00090	GO:0000160
Zosma27g01340	GO:0000160
Zosma28g00760	GO:0000160
Zosma294g00240	GO:0000160
Zosma34g00660	GO:0000160
Zosma397g00050	GO:0000160
Zosma39g00290	GO:0000160
Zosma4g02000	GO:0000160
Zosma4g02070	GO:0000160
Zosma52g01140	GO:0000160
Zosma5g01150	GO:0000160
Zosma5g01880	GO:0000160
Zosma66g00570	GO:0000160
Zosma80g00160	GO:0000160
Zosma87g00090	GO:0000160
Zosma8g00330	GO:0000160
Zosma9g00330	GO:0000160
Zosma104g00310	GO:0000166
Zosma104g00410	GO:0000166
Zosma107g00070	GO:0000166
Zosma107g00860	GO:0000166
Zosma107g00860	GO:0000166
Zosma10g01670	GO:0000166
Zosma10g01680	GO:0000166
Zosma112g00560	GO:0000166
Zosma112g00560	GO:0000166
Zosma118g00230	GO:0000166
Zosma11g00410	GO:0000166
Zosma123g00560	GO:0000166
Zosma123g00560	GO:0000166
Zosma13g00290	GO:0000166
Zosma146g00610	GO:0000166
Zosma146g00610	GO:0000166
Zosma146g00640	GO:0000166
Zosma151g00110	GO:0000166
Zosma155g00470	GO:0000166
Zosma155g00540	GO:0000166
Zosma158g00130	GO:0000166
Zosma15g00160	GO:0000166
Zosma15g00160	GO:0000166
Zosma169g00540	GO:0000166
Zosma16g00200	GO:0000166
Zosma16g01420	GO:0000166
Zosma176g00230	GO:0000166
Zosma195g00210	GO:0000166
Zosma19g00550	GO:0000166
Zosma201g00070	GO:0000166
Zosma217g00240	GO:0000166
Zosma220g00220	GO:0000166
Zosma226g00240	GO:0000166
Zosma226g00240	GO:0000166
Zosma226g00240	GO:0000166
Zosma226g00300	GO:0000166
Zosma22g00630	GO:0000166
Zosma22g00690	GO:0000166
Zosma22g00690	GO:0000166
Zosma240g00160	GO:0000166
Zosma241g00390	GO:0000166
Zosma246g00320	GO:0000166
Zosma24g00290	GO:0000166
Zosma24g00290	GO:0000166
Zosma24g00290	GO:0000166
Zosma24g01400	GO:0000166
Zosma25g00180	GO:0000166
Zosma25g00380	GO:0000166
Zosma25g01030	GO:0000166
Zosma288g00270	GO:0000166
Zosma291g00240	GO:0000166
Zosma294g00130	GO:0000166
Zosma2g00660	GO:0000166
Zosma2g00660	GO:0000166
Zosma2g00660	GO:0000166
Zosma2g01420	GO:0000166
Zosma2g01420	GO:0000166
Zosma307g00280	GO:0000166
Zosma31g00840	GO:0000166
Zosma31g01260	GO:0000166
Zosma32g00400	GO:0000166
Zosma334g00120	GO:0000166
Zosma339g00140	GO:0000166
Zosma35g00200	GO:0000166
Zosma372g00060	GO:0000166
Zosma3g01040	GO:0000166
Zosma404g00040	GO:0000166
Zosma427g00020	GO:0000166
Zosma42g00830	GO:0000166
Zosma42g01190	GO:0000166
Zosma42g01190	GO:0000166
Zosma44g01520	GO:0000166
Zosma44g01520	GO:0000166
Zosma462g00040	GO:0000166
Zosma487g00030	GO:0000166
Zosma4g00490	GO:0000166
Zosma4g00820	GO:0000166
Zosma52g00910	GO:0000166
Zosma55g00220	GO:0000166
Zosma55g00220	GO:0000166
Zosma55g00220	GO:0000166
Zosma55g00370	GO:0000166
Zosma55g00560	GO:0000166
Zosma56g01580	GO:0000166
Zosma5759g00010	GO:0000166
Zosma58g00650	GO:0000166
Zosma58g00650	GO:0000166
Zosma59g00340	GO:0000166
Zosma59g00340	GO:0000166
Zosma59g00340	GO:0000166
Zosma5g01860	GO:0000166
Zosma63g00040	GO:0000166
Zosma65g00320	GO:0000166
Zosma66g00600	GO:0000166
Zosma66g00600	GO:0000166
Zosma69g00630	GO:0000166
Zosma6g00050	GO:0000166
Zosma76g00430	GO:0000166
Zosma76g00790	GO:0000166
Zosma7g00610	GO:0000166
Zosma80g00560	GO:0000166
Zosma85g00250	GO:0000166
Zosma89g00010	GO:0000166
Zosma8g01960	GO:0000166
Zosma92g00830	GO:0000166
Zosma97g00320	GO:0000166
Zosma9g00490	GO:0000166
Zosma9g01280	GO:0000166
Zosma20g01100	GO:0000172
Zosma96g00720	GO:0000175
Zosma307g00160	GO:0000178
Zosma207g00100	GO:0000179
Zosma26g00460	GO:0000179
Zosma41g00100	GO:0000179
Zosma22g00290	GO:0000184
Zosma33g00190	GO:0000213
Zosma33g00190	GO:0000213
Zosma46g00360	GO:0000221
Zosma46g00360	GO:0000221
Zosma50g00710	GO:0000221
Zosma58g00770	GO:0000221
Zosma58g00770	GO:0000221
Zosma107g00830	GO:0000226
Zosma112g00180	GO:0000226
Zosma128g00080	GO:0000226
Zosma165g00350	GO:0000226
Zosma183g00010	GO:0000226
Zosma19g00320	GO:0000226
Zosma22g01460	GO:0000226
Zosma23g00290	GO:0000226
Zosma24g01060	GO:0000226
Zosma250g00010	GO:0000226
Zosma28g01070	GO:0000226
Zosma3g00030	GO:0000226
Zosma77g00440	GO:0000226
Zosma77g00440	GO:0000226
Zosma88g00120	GO:0000226
Zosma91g00640	GO:0000226
Zosma99g00130	GO:0000226
Zosma113g00060	GO:0000228
Zosma16g01460	GO:0000228
Zosma223g00070	GO:0000228
Zosma27g00080	GO:0000228
Zosma8g01930	GO:0000228
Zosma8g01930	GO:0000228
Zosma101g00040	GO:0000272
Zosma16g01250	GO:0000272
Zosma215g00120	GO:0000272
Zosma234g00180	GO:0000272
Zosma26g00160	GO:0000272
Zosma425g00110	GO:0000272
Zosma136g00110	GO:0000275
Zosma44g00910	GO:0000275
Zosma4g01180	GO:0000275
Zosma85g00990	GO:0000275
Zosma145g00310	GO:0000276
Zosma154g00440	GO:0000276
Zosma3g01930	GO:0000276
Zosma44g00400	GO:0000276
Zosma98g00350	GO:0000276
Zosma106g00190	GO:0000287
Zosma106g00190	GO:0000287
Zosma10g00780	GO:0000287
Zosma10g01630	GO:0000287
Zosma114g00820	GO:0000287
Zosma114g00830	GO:0000287
Zosma118g00440	GO:0000287
Zosma121g00530	GO:0000287
Zosma121g00530	GO:0000287
Zosma13g00590	GO:0000287
Zosma15g01480	GO:0000287
Zosma161g00480	GO:0000287
Zosma168g00170	GO:0000287
Zosma184g00220	GO:0000287
Zosma191g00090	GO:0000287
Zosma22g00030	GO:0000287
Zosma237g00080	GO:0000287
Zosma26g01520	GO:0000287
Zosma27g00220	GO:0000287
Zosma27g00720	GO:0000287
Zosma288g00290	GO:0000287
Zosma2g00160	GO:0000287
Zosma334g00030	GO:0000287
Zosma418g00050	GO:0000287
Zosma425g00180	GO:0000287
Zosma42g01070	GO:0000287
Zosma42g01070	GO:0000287
Zosma44g01550	GO:0000287
Zosma460g00020	GO:0000287
Zosma49g01100	GO:0000287
Zosma4g01340	GO:0000287
Zosma52g00660	GO:0000287
Zosma52g01150	GO:0000287
Zosma56g01550	GO:0000287
Zosma5g00680	GO:0000287
Zosma5g00750	GO:0000287
Zosma65g01090	GO:0000287
Zosma74g00210	GO:0000287
Zosma7g01050	GO:0000287
Zosma7g01050	GO:0000287
Zosma81g00490	GO:0000287
Zosma81g00500	GO:0000287
Zosma86g00600	GO:0000287
Zosma88g00320	GO:0000287
Zosma8g01020	GO:0000287
Zosma8g01020	GO:0000287
Zosma9g01390	GO:0000287
Zosma9g01400	GO:0000287
ZosmaCg00710	GO:0000287
ZosmaCg00710	GO:0000287
Zosma113g00410	GO:0000398
Zosma123g00750	GO:0000398
Zosma133g00600	GO:0000398
Zosma145g00120	GO:0000398
Zosma486g00040	GO:0000398
Zosma50g01040	GO:0000398
Zosma50g01040	GO:0000398
Zosma60g00450	GO:0000398
Zosma69g01040	GO:0000398
Zosma135g00480	GO:0000439
Zosma15g01640	GO:0000439
Zosma26g01510	GO:0000439
Zosma49g00780	GO:0000445
Zosma49g00360	GO:0000502
Zosma112g00620	GO:0000723
Zosma112g00620	GO:0000723
Zosma1468g00010	GO:0000723
Zosma14g00310	GO:0000723
Zosma185g00210	GO:0000723
Zosma1g03440	GO:0000723
Zosma243g00120	GO:0000723
Zosma258g00010	GO:0000723
Zosma30g00990	GO:0000723
Zosma310g00200	GO:0000723
Zosma310g00200	GO:0000723
Zosma32g00380	GO:0000723
Zosma33g00590	GO:0000723
Zosma37g01480	GO:0000723
Zosma7390g00010	GO:0000723
Zosma9g01700	GO:0000723
Zosma114g00990	GO:0000724
Zosma114g00990	GO:0000724
Zosma187g00220	GO:0000774
Zosma20g01440	GO:0000774
Zosma19g00260	GO:0000775
Zosma20g00150	GO:0000775
Zosma34g00270	GO:0000775
Zosma79g00010	GO:0000775
Zosma19g00670	GO:0000776
Zosma121g00700	GO:0000786
Zosma13g00940	GO:0000786
Zosma25g01400	GO:0000786
Zosma25g01410	GO:0000786
Zosma33g01320	GO:0000786
Zosma3g02000	GO:0000786
Zosma4g00300	GO:0000786
Zosma87g01070	GO:0000796
Zosma146g00600	GO:0000808
Zosma57g00270	GO:0000808
Zosma112g00180	GO:0000910
Zosma19g00320	GO:0000910
Zosma23g00290	GO:0000910
Zosma24g01060	GO:0000910
Zosma3g00030	GO:0000910
Zosma77g00440	GO:0000910
Zosma77g00440	GO:0000910
Zosma107g00830	GO:0000922
Zosma128g00080	GO:0000922
Zosma165g00350	GO:0000922
Zosma183g00010	GO:0000922
Zosma22g01460	GO:0000922
Zosma250g00010	GO:0000922
Zosma28g01070	GO:0000922
Zosma88g00120	GO:0000922
Zosma91g00640	GO:0000922
Zosma99g00130	GO:0000922
Zosma106g00580	GO:0001104
Zosma121g00460	GO:0001104
Zosma166g00020	GO:0001104
Zosma169g00060	GO:0001104
Zosma16g00470	GO:0001104
Zosma192g00380	GO:0001104
Zosma1g01770	GO:0001104
Zosma1g01970	GO:0001104
Zosma1g01980	GO:0001104
Zosma205g00020	GO:0001104
Zosma216g00220	GO:0001104
Zosma26g00210	GO:0001104
Zosma271g00100	GO:0001104
Zosma38g00710	GO:0001104
Zosma38g00790	GO:0001104
Zosma409g00100	GO:0001104
Zosma409g00120	GO:0001104
Zosma487g00010	GO:0001104
Zosma64g00400	GO:0001104
Zosma65g01070	GO:0001104
Zosma122g00020	GO:0001510
Zosma231g00160	GO:0001510
Zosma115g00030	GO:0001522
Zosma144g00210	GO:0001522
Zosma154g00250	GO:0001522
Zosma15g01060	GO:0001522
Zosma189g00480	GO:0001522
Zosma189g00480	GO:0001522
Zosma228g00110	GO:0001522
Zosma246g00250	GO:0001522
Zosma246g00250	GO:0001522
Zosma246g00330	GO:0001522
Zosma267g00070	GO:0001522
Zosma267g00070	GO:0001522
Zosma2g01010	GO:0001522
Zosma313g00190	GO:0001522
Zosma313g00190	GO:0001522
Zosma37g00120	GO:0001522
Zosma397g00040	GO:0001522
Zosma3g01220	GO:0001522
Zosma41g00110	GO:0001522
Zosma44g00450	GO:0001522
Zosma4g00750	GO:0001522
Zosma68g00280	GO:0001522
Zosma83g00460	GO:0001522
Zosma83g00460	GO:0001522
Zosma89g00270	GO:0001522
Zosma89g00270	GO:0001522
Zosma177g00470	GO:0001671
Zosma50g00280	GO:0001671
Zosma97g00430	GO:0001682
Zosma7g00610	GO:0001882
Zosma226g00240	GO:0002161
Zosma55g00720	GO:0002161
Zosma85g00650	GO:0002161
Zosma116g00690	GO:0003333
Zosma194g00250	GO:0003333
Zosma194g00250	GO:0003333
Zosma196g00130	GO:0003333
Zosma214g00410	GO:0003333
Zosma226g00150	GO:0003333
Zosma259g00110	GO:0003333
Zosma288g00120	GO:0003333
Zosma30g00830	GO:0003333
Zosma330g00120	GO:0003333
Zosma42g01020	GO:0003333
Zosma44g00040	GO:0003333
Zosma67g00500	GO:0003333
Zosma82g00330	GO:0003333
